date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:41	34460/34460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:40%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-14.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-14.jpg	(from https://htmldemo.net/edumall/edumall/index-university.html)
10:43:43	99654/99654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:40%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-education-center-hero-bg.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-education-center-hero-bg.jpg	(from https://htmldemo.net/edumall/edumall/index-education-center.html)
10:43:44	4547/4547	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:43:42%20GMT	https://htmldemo.net/edumall/edumall/assets/images/light-logo.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/light-logo.png	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:45	93449/93449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:43%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-language-academic-hero-bg.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-language-academic-hero-bg.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:46	16545/16545	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:44%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner/banner-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner/banner-01.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:46	12647/12647	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:45%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner/banner-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner/banner-02.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:46	16405/16405	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:45%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner/banner-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner/banner-03.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:47	12327/12327	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:43:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-05.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-05.png	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:51	10957/10957	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:43:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-06.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-06.png	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:51	10458/10458	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:43:50%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-07.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-07.png	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:52	9362/9362	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:43:51%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-08.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-08.png	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:53	13895/13895	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:51%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-01.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:53	1890/1890	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd959-762%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-01.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-01.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:54	17527/17527	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:52%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-02.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:54	436/436	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd959-1b4%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-02.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-02.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:55	10932/10932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:54%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-03.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:55	414/414	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd959-19e%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-03.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-03.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:56	492/492	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd95a-1ec%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-04.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-04.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:56	15002/15002	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:55%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-04.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:57	10626/10626	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:56%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-05.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:57	364/364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd95a-16c%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-05.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-05.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:58	2945/2945	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd95b-b81%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-06.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-06.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:43:58	16227/16227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:57%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-06.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:44:05	13267/13267	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:43:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-07.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-07.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:44:05	436/436	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd95b-1b4%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-07.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-07.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:44:05	447/447	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd95b-1bf%22	https://htmldemo.net/edumall/edumall/assets/images/flag/flag-08.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/flag/flag-08.svg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:44:05	15325/15325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:44:04%20GMT	https://htmldemo.net/edumall/edumall/assets/images/language/language-08.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/language/language-08.jpg	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:44:07	98563/98563	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:05%20GMT	https://htmldemo.net/edumall/edumall/assets/images/resourse-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/resourse-image.png	(from https://htmldemo.net/edumall/edumall/index-language-academic.html)
10:44:08	114639/114639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:44:06%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-single-instructor-hero-image.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-single-instructor-hero-image.jpg	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:09	26588/26588	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:44:07%20GMT	https://htmldemo.net/edumall/edumall/assets/images/introduce-image.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/introduce-image.jpg	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:15	3922/3922	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:08%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor-signature.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor-signature.png	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:16	17949/17949	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:14%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor-get-free-book-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor-get-free-book-image.png	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:17	2265/2265	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:16%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-01.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-01.png	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:18	1837/1837	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:16%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-02.png	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:18	1349/1349	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:17%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-03.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-03.png	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:18	1790/1790	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:17%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-04.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/intructor-box-04.png	(from https://htmldemo.net/edumall/edumall/index-single-instructor.html)
10:44:20	63294/63294	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:18%20GMT	https://htmldemo.net/edumall/edumall/assets/images/hero-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/hero-image.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:26	30787/30787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:44:19%20GMT	https://htmldemo.net/edumall/edumall/assets/images/home-dev-about-image.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/home-dev-about-image.jpg	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:27	8234/8234	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:25%20GMT	https://htmldemo.net/edumall/edumall/assets/images/shape/home-dev-about-arrow.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/shape/home-dev-about-arrow.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:28	7373/7373	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:26%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-09.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-09.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:33	7643/7643	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:27%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-10.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-10.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:34	6195/6195	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:33%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-11.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-11.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:34	2302/2302	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:33%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/get-book-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/get-book-image.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:35	11637/11637	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:34%20GMT	https://htmldemo.net/edumall/edumall/assets/images/feature-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/feature-image.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:36	1385/1385	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:34%20GMT	https://htmldemo.net/edumall/edumall/assets/images/testiomonial-icon.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/testiomonial-icon.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:43	4468/4468	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:36%20GMT	https://htmldemo.net/edumall/edumall/assets/images/testiomonial-image-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/testiomonial-image-02.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:44	4560/4560	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:42%20GMT	https://htmldemo.net/edumall/edumall/assets/images/testiomonial-image-01.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/testiomonial-image-01.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:47	8878/8878	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:43%20GMT	https://htmldemo.net/edumall/edumall/assets/images/download-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/download-image.png	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:48	2332/2332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:44:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/btn-app-store.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/btn-app-store.jpg	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:50	1862/1862	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:44:48%20GMT	https://htmldemo.net/edumall/edumall/assets/images/btn-google-play.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/btn-google-play.jpg	(from https://htmldemo.net/edumall/edumall/index-dev.html)
10:44:52	26564/26564	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:49%20GMT	https://htmldemo.net/edumall/edumall/assets/images/left-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/left-image.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:44:52	2754/2754	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:51%20GMT	https://htmldemo.net/edumall/edumall/assets/images/hero-shape.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/hero-shape.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:44:54	53802/53802	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:52%20GMT	https://htmldemo.net/edumall/edumall/assets/images/hero-image-alt.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/hero-image-alt.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:44:54	51529/51529	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:53%20GMT	https://htmldemo.net/edumall/edumall/assets/images/shape/home-online-art-color-strip.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/shape/home-online-art-color-strip.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:44:56	1384/1384	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:53%20GMT	https://htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-01.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-01.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:44:58	2015/2015	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:55%20GMT	https://htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-02.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:44:58	1321/1321	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:57%20GMT	https://htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-03.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-03.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:05	1148/1148	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:44:57%20GMT	https://htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-04.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-04.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:06	1240/1240	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:04%20GMT	https://htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-05.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-05.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:08	1273/1273	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:06%20GMT	https://htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-06.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/client-logo/client-logo-black-06.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:09	11474/11474	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:07%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-12.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-12.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:09	10839/10839	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:08%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-13.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-13.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:15	10136/10136	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:08%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/image-box-14.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/image-box-14.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:21	5513/5513	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:14%20GMT	https://htmldemo.net/edumall/edumall/assets/images/icon/callout-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon/callout-image.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:23	33034/33034	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:20%20GMT	https://htmldemo.net/edumall/edumall/assets/images/faqs-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/faqs-image.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:25	29260/29260	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:22%20GMT	https://htmldemo.net/edumall/edumall/assets/images/download-image-02.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/download-image-02.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:26	2198/2198	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:24%20GMT	https://htmldemo.net/edumall/edumall/assets/images/shape/home-online-art-shape.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/shape/home-online-art-shape.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:28	1477/1477	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:26%20GMT	https://htmldemo.net/edumall/edumall/assets/images/secondary-arrow.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/secondary-arrow.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:34	11068/11068	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:27%20GMT	https://htmldemo.net/edumall/edumall/assets/images/testimonial-image-03.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/testimonial-image-03.png	(from https://htmldemo.net/edumall/edumall/index-online-art.html)
10:45:36	84557/84557	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:33%20GMT	https://htmldemo.net/edumall/edumall/assets/images/become-a-teacher-hero-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/become-a-teacher-hero-image.png	(from https://htmldemo.net/edumall/edumall/become-an-instructor.html)
10:45:37	55904/55904	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:45:35%20GMT	https://htmldemo.net/edumall/edumall/assets/images/become-an-instructor-help-section-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/become-an-instructor-help-section-image.png	(from https://htmldemo.net/edumall/edumall/become-an-instructor.html)
10:45:37	3679/3679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:36%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-02.jpg	(from https://htmldemo.net/edumall/edumall/course-category.html)
10:45:38	3907/3907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:36%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-01.jpg	(from https://htmldemo.net/edumall/edumall/course-category.html)
10:45:38	3905/3905	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:37%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-03.jpg	(from https://htmldemo.net/edumall/edumall/course-category.html)
10:45:39	5181/5181	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:37%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-04.jpg	(from https://htmldemo.net/edumall/edumall/course-category.html)
10:45:39	3440/3440	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:38%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-05.jpg	(from https://htmldemo.net/edumall/edumall/course-category.html)
10:45:44	3874/3874	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:38%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-06.jpg	(from https://htmldemo.net/edumall/edumall/course-category.html)
10:45:45	15305/15305	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:43%20GMT	https://htmldemo.net/edumall/edumall/assets/images/courses/courses-36.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/courses/courses-36.jpg	(from https://htmldemo.net/edumall/edumall/course-single-layout-01.html)
10:45:46	11923/11923	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:44%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-07.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-07.jpg	(from https://htmldemo.net/edumall/edumall/course-single-layout-01.html)
